,url,title,total_score,text,price,category,aspects
164,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,"xe xịn, mới, giao xe đúng giờ, bạn giao xe dễ thương nhiệt tình. sẽ liên hệ nếu quay lại đà lạt",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'SERVICE#RENTING': 'POSITIVE', 'VEHICLE#QUALITY': 'POSITIVE'}"
165,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,"xe xịn thật, chủ xe đúng dễ thương nhiệt tình, vui tính luôn",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'VEHICLE#QUALITY': 'NEUTRAL'}"
166,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,thật là tuyệt vời..xe quá đẹp,,rent,{'VEHICLE#QUALITY': 'POSITIVE'}
167,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,xe quá êm .,,rent,{'VEHICLE#QUALITY': 'POSITIVE'}
168,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,tuyệt vời quá đi mất,,rent,{}
169,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,tuyệt vời,,rent,{}
170,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,vô tình tìm được chỗ cho thuê xe máy của hai anh chị. rất ưng ý nhe mọi người. anh chị chủ nhiệt tinh và dễ thương. chỉ cho mình mấy quán ăn ngon nữa. lần sau có lên đl mình sẽ ghé đây thuê tiếp.,,rent,"{'PRICE': 'NEUTRAL', 'VEHICLE#QUALITY': 'NEUTRAL', 'SERVICE#STAFF': 'POSITIVE'}"
171,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,"2 bạn dễ thương, nhiệt tình, hỗ trợ giao xe tận nơi, lên đà lạt nên liên hệ chỗ 2 bạn này nhé",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'SERVICE#RENTING': 'POSITIVE', 'VEHICLE#QUALITY': 'NEUTRAL'}"
172,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,quá tuyệt vời,,rent,{}
173,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,"dịch vụ tuyệt vời, xe sạch sẽ đời mới, chủ xe nhiệt tình thân thiện. 100 điểm",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'VEHICLE#QUALITY': 'POSITIVE'}"
174,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,dịch vụ giao tận nhận tốt xe sạch sẽ,,rent,"{'SERVICE#STAFF': 'POSITIVE', 'VEHICLE#QUALITY': 'POSITIVE'}"
175,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,"cả nhà đi đà lạt nên thuê xe chỗ này rất ok nha, anh chị rất nhiệt tình luôn và hỗ trợ cho mình xe mới nhất luôn, không chỉ dịch vù mà còn tình cảm nữa giá cả 80, 100k khá ok luôn, hẹn anh chị tháng nữa mình lên thuê xe tiếp nga",,rent,"{'PRICE': 'NEUTRAL', 'SERVICE#STAFF': 'POSITIVE', 'SERVICE#RENTING': 'NEUTRAL', 'VEHICLE#QUALITY': 'POSITIVE'}"
176,https://www.google.com/maps/search/?api=1&query=Thu%C3%AA%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Mai%20S%C6%A1n&query_place_id=ChIJFQG1SUoTcTERW9KbgIG-nfM,thuê xe máy giá rẻ đà lạt - mai sơn,4.9,dịch vụ quá tốt,,rent,{'SERVICE#STAFF': 'POSITIVE'}
177,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"dịch vụ tốt, toàn xe mới hông à.",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'VEHICLE#QUALITY': 'POSITIVE'}"
178,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"chúng tôi muốn thuê một chiếc xe máy, người chủ thậm chí còn chưa kịp chào hỏi đã bắt đầu hét vào mặt chúng tôi, ra hiệu một cách ngông cuồng và yêu cầu chúng tôi rời đi.. chúng tôi không hiểu tại sao lại có sự chào đón khó chịu như vậy mà thậm chí không nói một lời. đừng thuê một chiếc xe tay ga từ họ.",,rent,{'VEHICLE#QUALITY': 'NEUTRAL'}
179,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,những chiếc xe đạp rất tốt và giá cả hợp lý. cảm ơn !,,rent,"{'PRICE': 'POSITIVE', 'SERVICE#RENTING': 'POSITIVE', 'VEHICLE#QUALITY': 'POSITIVE'}"
180,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"cho thuê xe mình thuê xe từ sáng thứ 4 đến sáng thứ 2 tuần tiếp theo. ưu điểm, anh chủ và cô mẹ của bạn chủ rất dễ thương. trải nghiệm dịch vụ: pg1: giá 150k ngày xe mới, tốt, do bị cán đinh nên biết bánh xe có ruột. chứ không phải vỏ không ruột. lead: giá 120k ngày xe cũ, thắng sau không ăn. lúc mình nhận xe thì không có bạn chủ ở đó. có cô bán thức ăn sáng ở đó giao xe. do cô bán thức ăn và lúc đó cũng có khách ăn nên vấn đề giao xe bị vội, không được thoải mái lắm. khi sử dụng xe mọi thứ đều tốt, chỉ có phần baga để đồ phía trước có phần thép nhọn do không xử lý kỹ. tay mình bị nó móc vào. phần này tuy là lỗi của nhà sản xuất, nhưng nó ảnh hưởng đến việc trải nghiệm. mình có mang xe ra để nhờ anh chủ xử lý. anh chủ có dùng cái kềm xử lý nhưng không đáng kể. đồng thời mình cũng thuê thêm một chiếc tay ga cho bạn mình là nữ chạy bạn mình lên đà lạt sau mình 2 ngày . anh chủ giao cho bạn mình chiếc lead. mình có hơi phân vân vì nhìn có vẻ cũ và không ổn thì anh chủ bảo là chạy tốt. vì nhà vẫn dùng đi hằng ngày. giá là 120k ngày. bạn mình cũng ok cho đến khi chạy thì bạn mình nói xe thắng sau không dính. có thắng trước còn ổn. mình có thử thì bóp thắng hết cỡ nhưng xe vẫn trôi. vì không an toàn nên mình chỉ thuê một ngày và trả lại xe lead vào sáng hôm sau. trong khi sử dụng thì mình có bị cán đinh ở bánh xe sau tại vòng ay hùng vương và khe sanh. mình có gọi cho anh chủ nhờ hỗ trợ, và được anh gửi cho số điện thoại của sửa xe lưu động. anh sửa xe tới sau 20p. theo mình thấy thì anh này làm việc không có tâm, anh này lôi cái ruột xe ra khỏi vỏ trong khi cây đinh vẫn còn nằm đó. điều này dễ gây rách ruột xe. và có thể phải thay cả ruột. may là cái ruột không bị rách. sau khi vá người một lỗ anh sửa xe cho lại cái ruột vào bánh xe rồi gắn lại luôn chứ không kiểm tra xem có còn bị xì chỗ khác hay không. kết quả là bơm lên vẫn chạy được, nhưng bị xì lỗ kim, chạy 2 ngày bơm 3 lần. giá 100k cho 1 lỗ vá. trong khi vá thì phàn nàn anh chủ khá nhiều. không biết là quan hệ 2 bên thế nào. khi mình trả xe thì cũng không có anh chủ ở đó. gọi thì có cô trên lầu xuống xưng là mẹ của anh chủ. cô rất dễ thương. sợ mình ngại nên rót nước đưa tận tay rồi kéo ghế tận nơi cho ngồi trong lúc mình chờ xe trung chuyển, rồi luôn hỏi là xe tới chưa, sao lâu tới. rồi hỏi xe chạy sao? có ok không? hết sức là nhiệt tình. lúc bên xe trung chuyển gọi báo lỗi hệ thống không đón được thì mình mới nhờ cô đặt xe grab dùm rồi mình gửi tiền, do điện thoại mình hết pink hông đặt được grab, thì cô mới gọi cho anh chủ nhờ đặt giúp vì cô không rành công nghệ. cuối cùng là liên hệ với người em của shop. chở mình từ shop ra bến xe cách đó cũng gần với giá là 30k. tổng kết chuyến đi thì chi phí thuê xe, sau khi cô có gọi điện và hỏi giá cuối cùng từ anh chủ xe pg1 cho 5 ngày từ thứ 4 đến chủ nhật 750k. cộng 50k cho sáng ngày thứ 2 trả xe. không có giá tốt cho khách thuê dài ngày như những shop khác. xe lead 120k. cô tự bớt cho mình 20k mình không nói thì cô cũng không biết mình thuê bao nhiêu ngày và thuê mấy xe. nên cô cứ cám ơn hoài. tổng kết: mình thường hay ủng hộ những cơ sở dịch vụ mới trong mỗi chuyến đi. nhưng lần này ngoài việc thái độ phục vụ của cô và anh chủ là tốt ra thì còn lại là trải nghiệm chất lượng dịch vụ không tốt. từ việc dịch vụ liên kết như hỗ trợ khi xe gặp sự cố, hỗ trợ khách ra bến xe, không có giá tốt cho khách thuê dài ngày, đến việc xe cho thuê không đảm bảo an toàn xe lead . và nhắn tin trên page thì shop trả lời rất chậm. nếu bạn nào cần thì gọi điện liên tục cho nhanh. và nên giao nhận xe tại bến để tránh gặp tình huống như mình. dịch vụ cần cải thiện thêm.",,rent,"{'PRICE': 'NEUTRAL', 'VEHICLE#QUALITY': 'NEGATIVE', 'SERVICE#STAFF': 'NEGATIVE', 'SERVICE#RENTING': 'NEGATIVE', 'LOCATION': 'POSITIVE'}"
181,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"xe xịn, anh chủ dễ thương nhiệt tình.",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'VEHICLE#QUALITY': 'NEUTRAL'}"
182,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,mấy ngày tết không thuê được xe đâu lúc nào cũng hết xe,,rent,{'VEHICLE#QUALITY': 'NEUTRAL'}
183,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"anh chủ hỗ trợ rất nhiệt tình, xe ok lắm nhé",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'VEHICLE#QUALITY': 'NEUTRAL'}"
184,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,anh chủ thân thiện mặc dù mình sớm trong đêm nhưng gọi anh chủ vẫn vui vẻ hỗ trợ hết mình 10 điểm,,rent,{'SERVICE#STAFF': 'POSITIVE'}
185,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,anh chủ dth,,rent,{'SERVICE#STAFF': 'NEUTRAL'}
186,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"anh chủ nhiệt tình, xe mới, xe có thể leo đồi đa phú đi cầu đất, nhưng có vẻ hơi íu, mình không rành về loại xe này.",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'VEHICLE#QUALITY': 'POSITIVE'}"
187,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,chủ sở hữu có trách nhiệm. 10 10,,rent,{}
188,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,cửa hàng do gia đình quản lý cung cấp dịch vụ chăm sóc khách hàng tuyệt vời!,,rent,{'SERVICE#STAFF': 'POSITIVE'}
189,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"xe chạy êm, giá ổn, anh chủ trả lời tn nhanh và thân thiện.",,rent,"{'PRICE': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE', 'SERVICE#RENTING': 'POSITIVE', 'VEHICLE#QUALITY': 'POSITIVE'}"
190,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"phục vụ chu đáo nhiệt tình lắm, xe mới nên chất lượng oke, máy khoẻ. ủng hộ lê la",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'VEHICLE#QUALITY': 'POSITIVE'}"
191,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"anh chủ nhiệt tình vui vẻ, thủ tục giao nhận xe nhanh gọn, bữa mình thuê chạy bị xì lốp chả biết vá ở đâu, gọi anh chủ ra hỗ trợ mình ngay. về xe thì xe chạy êm không có vấn đề gì hết, tiết kiệm xăng vãi cả đái",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'SERVICE#RENTING': 'POSITIVE', 'VEHICLE#QUALITY': 'POSITIVE'}"
192,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"xe mới đẹp, anh chủ nhiệt tình thân thiện giá cả hợp lý nhé cả nhà",,rent,"{'PRICE': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE', 'SERVICE#RENTING': 'NEUTRAL', 'VEHICLE#QUALITY': 'POSITIVE'}"
193,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"xe: xe mới, chạy rất sướng, về lại sài gòn chắc mua 1 con quá. leo dóc lên số ngọt. dịch vụ: tuy không có giao xe tận nơi, nhưng xe mình bị hết bịch do mở đèn để qua đêm , anh chủ nhiệt tình chạy lại hỗ trợ kích bình. sẽ quay lại.",,rent,"{'VEHICLE#QUALITY': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE', 'SERVICE#RENTING': 'POSITIVE'}"
194,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"vị trí thuê xe sát bên chợ đà lạt, rất tiện. 45 lê đại hành xe thì toàn xe mới, odo chưa tới 100km giá trải nghiệm hợp lý so với 1 chiếc cực mới này. anh chủ dễ thương nhưng mà có vợ rồi thuê xe được tặng sẵn 1lit xăng, tha hồ vi vu 50km nữa mới cần đổ lại booking trước để giữ lại màu vàng nổi bậc này tặng lê la đà lạt 5 cho những trải nghiệm tuyệt vời trên.",,rent,"{'LOCATION': 'POSITIVE', 'PRICE': 'NEUTRAL', 'VEHICLE#QUALITY': 'POSITIVE', 'SERVICE#RENTING': 'NEUTRAL', 'SERVICE#STAFF': 'POSITIVE'}"
195,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"xe đẹp, máy chạy tốt, tiêt kiệm xăng. anh chủ rất nhiệt tình, thoải mái. sẽ ủng hộ lâu dài!",,rent,"{'VEHICLE#QUALITY': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE'}"
196,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"dịch vụ tốt thủ tục nhanh gọn, xe đẹp chạy êm",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'SERVICE#RENTING': 'POSITIVE', 'VEHICLE#QUALITY': 'POSITIVE'}"
197,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"anh chủ nhiệt tình dễ thương, xe đẹp và mới, đi đà lạt phải thuê pg 1 nhé các bạn. 6 sao",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'VEHICLE#QUALITY': 'POSITIVE'}"
198,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"anh chủ dễ thương, hẹn nhờ anh lấy xe vàng với xanh, anh chừa sẵn chỉ cần tới nhận xe là được. lúc trả xe anh cũng hỗ trợ xe ra bến xe để về, cám ơn shop nha",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'SERVICE#RENTING': 'POSITIVE', 'VEHICLE#QUALITY': 'NEUTRAL'}"
199,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,xe chất lương giá rẻ nhất đà lạt,,rent,"{'PRICE': 'POSITIVE', 'SERVICE#RENTING': 'NEUTRAL', 'VEHICLE#QUALITY': 'POSITIVE'}"
200,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"xe mới, dịch vụ tốt. có ưu đãi tốt khi nhận xe tận mới. recommend các bạn nên thuê ở đây",,rent,"{'SERVICE#STAFF': 'POSITIVE', 'VEHICLE#QUALITY': 'POSITIVE', 'PRICE': 'POSITIVE', 'SERVICE#RENTING': 'POSITIVE'}"
201,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,lên thuê xe đúng lúc anh chủ đang lắp baga. anh chủ rất nhiệt tình và dễ thương. sẽ ghé ủng hộ lần nữa,,rent,"{'PRICE': 'NEUTRAL', 'SERVICE#STAFF': 'POSITIVE', 'VEHICLE#QUALITY': 'NEUTRAL'}"
202,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,"xe đẹp, mới. mình đi ngay trong tháng khuyến mãi nên giá siêu rẻ, chủ nhiệt tình. recommend mấy bạn thuê ở đây nha",,rent,"{'VEHICLE#QUALITY': 'POSITIVE', 'PRICE': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE', 'SERVICE#RENTING': 'POSITIVE'}"
203,https://www.google.com/maps/search/?api=1&query=L%C3%AA%20La%20%C4%90%C3%A0%20L%E1%BA%A1t%20-%20Cho%20thu%C3%AA%20xe%20m%C3%A1y%20PG1&query_place_id=ChIJgdptP-0TcTERPeh6VKImvvI,lê la đà lạt - cho thuê xe máy pg1,4.7,xe mới chủ đẹp trai,,rent,{'VEHICLE#QUALITY': 'POSITIVE'}
204,https://www.google.com/maps/search/?api=1&query=Anh%20D%C5%A9ng%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20Dalat&query_place_id=ChIJ8be1zJwTcTERokxHeJfkVLc,anh dũng xe máy giá rẻ dalat,4.6,"thái độ rất tệ, không hỗ trợ khách, xe nhìn bề ngoài rất mới nhưng lúc chạy thì kêu rõ to không nên thuê xe ga ở đây, bình có vấn đề, tụi mình phải kích bình mới chạy được tiền kích bình tụi mình phải tự trả . tốt nhất là mọi người nên né chỗ này ra",,rent,"{'PRICE': 'NEUTRAL', 'SERVICE#STAFF': 'NEGATIVE', 'SERVICE#RENTING': 'NEGATIVE', 'VEHICLE#QUALITY': 'POSITIVE'}"
205,https://www.google.com/maps/search/?api=1&query=Anh%20D%C5%A9ng%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20Dalat&query_place_id=ChIJ8be1zJwTcTERokxHeJfkVLc,anh dũng xe máy giá rẻ dalat,4.6,cho thuê xe uy tín nhe cả nhà!,,rent,"{'PRICE': 'NEUTRAL', 'VEHICLE#QUALITY': 'NEUTRAL'}"
206,https://www.google.com/maps/search/?api=1&query=Anh%20D%C5%A9ng%20Xe%20M%C3%A1y%20Gi%C3%A1%20R%E1%BA%BB%20Dalat&query_place_id=ChIJ8be1zJwTcTERokxHeJfkVLc,anh dũng xe máy giá rẻ dalat,4.6,"1 trong những điểm cho thuê xe máy cảm thấy hài lòng tại đà lạt thái độ: ac chủ rất vui vẻ, nhẹ nhàng giá cả: 100k tay ga đời mới thời điểm lên mấy chỗ khác vẫn giữ giá tết 150k chưa hạ mùng 12 tết dịch vụ: đưa trả xe tận hotel nếu không xa chắc chắn lần sau lên sẽ liên hệ và giới thiệu người thân, bạn bè",,rent,"{'PRICE': 'NEUTRAL', 'SERVICE#STAFF': 'NEGATIVE', 'SERVICE#RENTING': 'NEUTRAL', 'VEHICLE#QUALITY': 'POSITIVE'}"
